gage,area_sqkm
09216562,2165.232
09244460,6.863
09149420,198.393
09149400,107.744
09313040,59.57
09313985,15.022
09312900,200.465
09314374,32.375
09298000,38.591
09222200,138.305
09275000,113.442
09278700,344.469
09294500,1253.555
09317920,30.303
09324200,56.721
09356565,4402.983
09180920,7.511
09357500,144.78
09367930,118.104
09077800,29.785
09092500,20.461
09367555,162.651
09306237,7.097
09131100,31.08
09085400,16.602
09095400,282.309
09367934,20.824
09367936,22.274
09163490,1129.236
09092970,52.836
09244415,10.8
09092850,57.239
09306625,252.524
09367689,1035.996
09153400,435.118
09367687,590.518
09363200,572.388
09228500,137.787
09347205,88.319
09363100,45.843
09167450,214.969
09092960,37.555
09078000,234.653
09287000,129.758
09306878,590.518
09280400,7.485
09287500,35.742
09313975,45.843
09302500,154.622
09310600,14.245
09324500,538.718
09367685,21.264
09304600,2092.712
09179200,80.808
09190000,274.539
09306052,20.642
09306395,9531.163
09168100,380.729
09306900,13260.749
09250000,168.349
09371420,380.729
09123400,148.924
09093000,365.189
09316100,146.593
09163675,440.298
09332700,2178.182
09327550,572.388
09378700,530.948
09253400,33.67
09255400,14.478
09306800,839.157
09076520,17.094
09183000,419.578
09270500,297.849
09268900,21.342
09367561,352.239
09367680,1497.014
09235100,78.218
09335200,416.988
09186500,80.808
09203000,212.379
09278000,40.663
09235600,63.714
09184000,193.99
09057520,1670.544
09075700,91.686
09128500,110.852
09052400,22.17
09052800,36.778
09074800,83.398
09367950,11266.456
09303400,331.519
09344000,180.781
09238770,7.304
09306380,1100.746
09071300,14.841
09345200,36.778
09025400,18.518
09245000,166.277
09086470,236.725
09086970,60.606
09093700,19088.226
09304000,458.428
09086000,24.553
09341500,221.185
09343300,178.968
09113100,58.016
09149480,453.248
09340800,130.794
09215550,2934.459
09243800,22.3
09182200,45.584
09249750,1085.206
09243700,60.865
09271550,1007.506
09362550,16.705
09240900,315.979
09310000,43.512
09279150,1613.564
09313000,1178.445
09276600,214.969
09379910,289301.883
09328400,4263.124
09058610,8.832
09058700,7.615
09379180,1072.256
09332100,1082.616
09381500,512.818
09317997,461.018
09338900,162.392
09016500,121.471
09372400,7.045
09376800,6.604
09066400,19.011
09063200,24.683
09135950,2390.561
09355000,150.737
09330230,3128.708
09306224,4716.372
09193000,92.463
09132985,12.38
09132940,125.874
09219500,95.571
09265500,258.999
09370600,419.578
09197000,261.589
09208400,315.979
09182400,150.478
09129600,432.528
09033100,170.939
09019500,836.567
09058500,33.67
09218500,378.139
09213500,815.847
09134100,1926.953
09143000,70.966
09246200,442.888
09229500,1346.795
09051050,47.656
09183500,69.412
09296800,406.628
09289500,201.76
09217900,326.339
09363500,2823.089
09353800,880.597
09314500,3988.585
09312600,195.803
09237450,533.538
09346400,3237.487
09127000,595.698
09064000,92.204
09180500,62418.759
09180000,11862.154
09234500,50245.806
09239500,1468.524
09258980,2444.951
09361000,445.478
09146020,199.17
09081600,432.528
09362520,2007.242
09081000,2224.801
09288180,2375.021
09349800,1691.263
09070500,11370.056
09211200,10870.188
09257000,2644.38
09144250,14597.184
09357000,13856.446
09371000,1362.335
09371520,606.058
09361500,1815.583
09172500,800.307
09222400,2491.57
09169500,5244.73
09113980,422.168
09024000,71.484
394220106431500,1553.994
09364500,3522.386
09014050,197.875
09063900,16.524
09064600,481.738
09359020,378.139
09126000,172.752
09372000,893.547
09328500,4216.504
09149500,2885.249
09022000,27.195
09223000,334.109
09085100,15576.2
09118450,865.057
09382000,3651.886
09306222,1688.673
09306290,6552.675
09034900,14.504
09379200,9453.464
09061600,20.202
09372200,1864.793
09066000,32.375
09093500,512.818
09147000,251.747
09277500,914.266
09166500,1305.355
09364010,3369.577
09224700,7720.76
09136100,2509.7
09196500,197.616
09168730,3714.046
09106150,22825.582
09032100,12.587
09171100,5560.709
09095300,252.265
09380000,289560.882
09355500,8443.367
09153270,367.779
09114500,2618.48
09378170,22.378
09035700,91.168
09067200,126.91
09359010,135.456
09085000,3763.255
09105000,1533.274
09326500,357.419
09166950,184.407
09358550,52.059
09306255,678.577
09047700,23.673
09378630,9.764
09333500,10771.768
09315000,116161.051
09260050,20541.211
09167500,2116.022
09237500,590.518
09277800,256.15
09285000,551.668
09232500,287.489
09038500,595.698
09085500,142.449
09306885,182.853
09122000,880.597
09020000,282.309
09067020,1038.586
09095500,20683.66
09107000,331.519
09168500,432.528
09244410,3703.686
09306870,154.622
09279000,380.729
09297500,564.618
09288900,105.154
09286100,81.326
09309000,598.288
09308000,2323.221
09307500,769.227
09313500,1372.695
09340500,106.708
09365000,18751.528
09367938,9575.193
09308500,82.88
09404200,386726.947
09419000,18243.89
94196783,3545.696
09429600,488472.114
09424450,7101.753
09471550,4506.583
09472500,9279.934
09484000,91.945
94985005,43.9
09503300,122.248
09509000,15708.289
09506000,12973.26
09514300,120033.087
09512800,2877.479
09517500,4843.281
09409880,701.887
09512860,155.14
09403690,613.828
09403600,502.458
09403850,6130.506
09404110,7275.282
09406150,236.466
09407800,556.848
09408195,3493.897
09414900,1489.244
09415190,15255.041
09413200,9979.231
09417400,11292.356
09416000,10214.921
94196784,3931.605
09385500,2046.092
09394000,2501.93
09397500,701.887
09400568,2343.941
09401110,1225.065
09401500,6894.553
09429300,486400.122
09522200,638950.533
09521000,629108.571
09426000,11999.424
09467100,29914.384
09466500,29707.185
09466300,29474.086
09474000,46648.31
09470500,1908.823
09487000,2009.832
09486590,111.37
09489700,308.209
09492500,52.577
09493000,349.649
09497800,764.047
09495500,86.506
09498870,315.979
09498800,1113.696
09499000,1748.243
09512405,35664.162
09505500,1121.466
09503700,6493.105
09510150,135.456
09510180,39.368
09512830,97.902
09512400,652.677
09516500,2061.632
09517490,4706.012
09519800,131856.391
09520170,629.368
09383000,290078.88
09404208,722.607
09403012,9.096
09403780,2810.139
09404112,7505.791
09404020,39.886
09403990,12.147
09404222,668.217
09407810,3341.087
09406000,2476.03
09404450,192.177
09405500,890.957
09405420,76.664
09405400,14.633
09405900,250.193
09407000,520.588
09406500,341.879
09410100,979.016
09409000,251.229
09409500,85.47
09408150,3866.855
09405250,20.254
09406640,23.802
09406700,28.49
09406100,2538.19
09415600,44.03
09419507,17974.531
09419500,21186.118
09415850,9917.072
09418500,4325.283
09417500,758.867
09419790,5697.978
09419658,2131.562
09419673,242.423
09419677,274.539
09419700,5503.729
09419753,5646.178
09383595,896.137
09383400,75.369
09383500,215.746
09386500,9689.153
09386000,2496.75
09386250,5770.498
09387300,3403.247
09391000,189.069
09392000,189.069
09395700,203.314
09395650,2719.489
09395630,2190.614
09395990,1691.084
09395900,1279.455
09395500,1445.214
09396500,6873.833
09400000,41698.839
09398500,821.027
09401000,54565.909
09400350,41937.118
09402000,68528.545
09401400,6454.255
09424050,5.284
09424170,17.586
09421500,444701.283
09423000,448845.267
09428200,30.044
09429100,471896.178
09429010,482256.138
09428900,1090.386
09522000,638950.533
09429500,488213.115
09426620,13822.777
09426500,13089.809
09430600,178.709
09442000,10385.86
09431500,7327.082
09444500,7163.912
09443500,88.06
09442653,70.189
09466000,29341.997
09451000,20590.42
09448500,20348.982
09446000,385.909
09445500,264.179
09458050,28.231
09458200,12.38
09446500,976.426
09456700,372.959
09455500,21.238
09454500,101.01
09456600,269.359
09468500,2657.33
09478350,38820.324
09479000,497.278
09479500,53392.644
09470000,34363.987
09536500,49.21
09434500,8521.067
09471380,408.441
09471500,4330.463
09470520,258.163
09470800,21.704
09470700,22.637
09473500,11533.225
09472050,8018.609
09472000,7580.901
09473000,1390.825
09472100,20.772
09486490,6765.857
09481500,541.308
09486300,647.498
09486100,109.557
09480500,1380.465
09483000,21.238
09482950,5.957
09482000,4356.363
09481740,3133.888
09486055,2387.971
09484600,1183.625
09483100,111.37
09485390,12.872
09484590,130.794
09485450,1551.404
09486580,147.111
09488000,479.148
09487500,1629.104
09490500,3190.868
09489086,153.068
09489200,38.332
09489078,140.118
09494000,1636.874
09492400,100.492
09490800,104.118
09497850,818.437
09497980,517.998
09497900,160.838
09498501,96.607
09497700,79.166
09496500,1137.006
09495800,472.046
09494300,582.748
09494500,147.629
09499500,2178.182
09512406,34718.816
09512162,212.379
09502000,16140.818
09512070,33822.679
09502500,16234.057
09504420,603.468
09504000,9072.735
09503720,38.591
09503000,94.017
09510200,424.758
09510080,25.382
09510070,11.862
09507950,704.477
09506500,13203.769
09505800,624.188
09507900,24.942
09510170,6.734
09507800,11.059
09510000,15956.928
09507980,857.287
09514100,118064.694
09513910,836.567
09513860,168.09
09513800,215.746
09513650,4216.504
09512500,1515.144
09513000,3778.795
09512280,214.192
09512300,313.389
09517000,3809.875
09520280,142449.45
09520000,133669.384
09535300,3237.487
09535295,638.395
09537200,204.868
09474500,47396.817
09430000,4143.984
09505000,10914.218
09492000,924.626
09537000,100.233
09503500,65.268
09456000,2108.252
09399500,743.327
09425000,328.929
09514500,203.832
09418000,1165.496
09431000,6314.396
09392500,233.617
09390000,445.478
09483300,8.262
09400600,132.089
09490000,32.893
09405300,26.418
09473400,11473.656
09425500,3726.996
09386050,163.169
09507600,16.421
09430150,202.019
09410000,875.417
09404040,120.176
09503800,339.289
09388000,16531.906
09486600,203.055
09460200,62.937
09484200,42.217
09507700,12.406
09410400,1061.896
09484560,748.507
09403630,38.332
09403650,25.382
09403620,12.458
09485500,1559.174
09403660,42.994
09403640,6.449
09505250,124.32
09489070,98.679
09424200,370.369
09512170,34252.618
09505300,63.714
09488500,4615.362
09482400,59.57
09505550,12051.223
09515500,1080.026
09457000,5677.258
09513970,5350.919
09383550,224.811
09489100,815.847
09424470,282.309
09473100,11248.327
09485550,7.045
09512600,231.545
09515000,277.129
09393400,678.577
09405450,107.485
09415230,15488.14
09510100,11.629
09443000,4004.125
09395350,569.798
09512190,34351.037
09403000,261.589
09405200,17.405
09419515,18686.778
09513835,479.148
09424432,347.059
09419610,23.828
09519760,326.339
09512970,24.035
09386917,60.865
09404120,383139.811
09488650,388.498
09442692,243.459
09419649,239.082
09419695,176.922
09406900,13.002
09383100,295963.337
09404700,422.168
09419674,260.475
09494200,271.108
09400583,380.729
09496000,525.768
09415550,1820.763
09481770,3781.94
09477570,48629.652
09415515,28.49
09482500,5754.958
09471800,6449.075
09383430,398.858
09383570,429.938
09400562,1644.644
09535100,1473.704
09442680,859.877
09396100,5584.018
09508000,14519.484
09397300,32074.436
09397000,29686.465
09402300,69857.21
09485000,116.032
09505350,367.779
09432000,8295.738
09520500,149830.922
09419800,5679.848
09399400,764.047
09385700,2188.542
09489000,22224.704
09404104,5001.271
09502900,105.931
09401260,4219.094
09498500,11152.497
09486500,9072.735
09470750,10.645
09484580,36.519
09502800,660.447
09444200,1310.535
09415000,13183.049
09413900,150.219
09486800,1199.165
09404900,888.367
09408400,48.433
09497500,7378.882
09394500,20906.399
09485700,2255.881
09513780,176.896
09419665,372.959
09384000,1828.533
09502960,77.7
09480000,212.897
09505200,287.489
09447800,782.177
09512450,453.248
09511300,17132.784
09537500,2649.56
09386300,3032.878
09498400,505.048
09386950,2196.312
09508500,15172.161
09486350,660.447
09489500,1450.394
09419696,595.698
09430500,4827.741
09424447,1582.484
09390500,177.673
09486520,9430.154
09484500,567.208
09481000,75.887
09439000,9295.474
09386030,2608.12
09386900,184.925
09498502,264.179
09471310,10.541
09447000,1610.974
09471400,792.537
09402500,366742.584
09471000,3196.048
09413700,11434.806
09398000,2033.142
09508300,94.276
09504500,919.446
09413500,10678.529
09408135,3403.247
94196781,556.848
09408000,40.145
09404343,984.973
09404115,7821.77
09409100,300.439
09413000,1401.185
09386919,393.419
09399000,1608.384
09429490,488213.115
09424900,2924.099
09444000,4281.253
09458500,27088.705
09456800,5058.25
09456200,3625.986
09469500,33374.611
09479350,51579.651
09485850,2310.271
09484550,512.818
09493500,1292.405
09519500,128593.003
09407200,520.588
09419756,5672.078
09460150,10.412
10136000,3884.985
10149500,277.129
10161000,1548.814
10313000,131.053
10325500,137.269
10348200,2771.289
10345700,39.886
10296500,647.498
10133980,284.899
10137700,159.025
10336630,16.524
10344400,378.139
10336640,20.927
10038000,6337.706
10068500,9595.913
10069000,56.721
10044000,7329.672
10104600,67.34
10130700,90.65
10133000,590.518
10132900,569.798
10129500,867.647
10166430,69.412
10148200,50.246
10160500,1486.654
10160000,67.34
10156000,82.362
10161500,86.506
10169500,202.019
10170250,82.88
10171000,8904.386
10167499,70.966
10168000,119.14
10172955,39.368
10187500,833.977
10195000,437.708
10194000,7011.103
10217000,12745.341
10215500,54.908
10241000,2848.989
10234000,50.505
10322150,117.586
10319950,424.758
10324500,2237.104
10330900,37813.854
10330500,148.665
10340500,137.01
10347310,62.678
10348245,207.199
10310000,169.385
10308200,714.837
10311400,2481.21
10312000,3372.167
10311700,2823.089
10296000,468.788
10301600,6992.973
10249300,51.8
10020900,129.499
10017000,205.127
10014000,722.607
10011500,445.478
10015700,162.133
10027000,660.447
10011200,17.586
10012500,144.003
10032000,427.348
10042500,523.178
10040000,117.327
10040500,97.384
10075000,10282.26
10063000,71.484
10047500,128.205
10047000,73.038
10054600,45.066
10072800,44.807
10058600,62.16
10076400,99.456
10060500,47.397
10092700,12649.511
10090500,4589.462
10086500,11540.995
10079500,10600.829
10089500,153.845
10087500,50.505
10093000,81.844
10096500,54.908
10080000,10644.859
10107600,634.548
10111700,202.019
10120500,542.862
10120000,368.038
10118500,155.917
10123000,88.06
10118000,16241.827
10125000,76.923
10124000,9.453
10126180,39.886
10122500,32.634
10132000,1882.923
10131000,647.498
10130000,71.225
10133895,194.249
10133800,148.147
10133650,109.039
10137500,354.829
10137780,81.067
10137680,15.618
10139300,28.749
10141040,33.67
10133700,6.941
10137900,18.648
10145000,22.766
10164500,132.348
10165500,25.434
10145400,209.789
10152000,1748.243
10148500,1165.496
10150000,365.189
10148400,95.053
10147500,48.692
10158500,186.22
10155100,652.677
10153500,76.664
10157000,96.348
10157500,129.758
10168800,148.406
10168500,129.499
10167450,39.627
10167170,20.72
10243260,28.49
10172727,375.549
10172800,10.852
10172805,13.934
10172794,31.339
10172750,34.447
10172875,22.403
10172952,22.585
10172940,85.988
10172921,46.62
10190500,6190.076
10183900,185.443
10187300,60.865
10205030,134.161
10204200,48.951
10208000,10334.06
10210000,42.476
10211000,15.281
10208500,30.562
10215700,21.626
10220000,15021.942
10233500,225.329
10224300,46.102
10224100,14.452
10241800,33.929
10241600,62.16
10241500,155.399
10241470,30.044
10235000,38.073
10237500,47.915
10318500,7197.582
10316500,64.491
10321950,865.057
10321860,27.117
10315600,1336.435
10321925,119.14
10317500,2149.692
10318000,2641.79
10320500,3392.887
10320100,411.808
10320000,2978.488
10319900,2325.811
10319000,139.859
10323000,2595.17
10324700,198.652
10325000,29007.888
10326700,2926.689
10326000,243.459
10336000,42993.834
10333000,40155.024
10328450,543.898
10330000,33.67
10353770,80.29
10353790,77.7
10353800,129.758
103366092,101.787
10336580,36.493
10336780,95.053
10336770,19.166
10336785,8.029
10336686,7.589
10336689,11.474
10336698,15.669
10336700,17.457
10336730,10.645
10336765,14.245
10336760,14.53
103366097,15.022
10336593,18.104
10336626,43.253
10336645,19.27
10336658,5.335
10336676,25.123
10336674,12.846
103367585,8.107
10336610,142.19
10350000,3706.276
10347460,2680.64
10346000,2413.871
10344505,2258.471
10342000,94.535
10343500,27.195
10339419,1667.954
10338500,37.037
10338100,12.846
10345490,45.584
10347620,30.303
10347600,29.785
10343200,152.809
10350400,4118.084
10310407,1740.473
10302500,77.7
10308800,81.585
10308794,55.426
10308792,27.972
10308789,18.311
10308783,10.774
10309050,26.262
10310405,1476.294
10304500,50.764
10310400,9.894
10311100,10.515
10309030,41.828
10311300,89.096
10311500,2558.91
10293050,1209.525
10289500,50.505
10290000,21.393
10291500,114.219
10293500,2848.989
10298500,1349.385
10295200,190.105
10299100,130.535
10302002,7290.822
10302000,7381.472
10301745,7182.042
10301500,6733.974
10302010,36.26
10302025,8117.029
10249200,30.044
10245900,31.598
10244950,28.749
10243700,82.362
10249900,96.607
10249190,42.476
10246846,33.411
10251980,136.751
10015900,175.601
10137300,239.056
10153000,27.972
10223500,15177.341
10243250,25.9
10350500,4143.984
10326500,23.31
10228000,19114.126
10231500,20927.119
10077000,121.212
10308000,139.6
10124500,23.051
10145500,246.049
10123500,103.082
10072000,91.168
10058500,56.462
10105000,165.241
10112000,336.699
10303000,81.844
10096000,139.082
10133500,3087.268
10166000,16.964
10016000,209.53
10321500,213.674
10348500,36.26
10146500,784.767
10347300,41.958
10020500,2191.132
10173600,66.563
10012000,152.809
10126400,36.26
10137800,85.211
10349700,20.772
10144000,11.603
10184450,1476.294
10147000,37.814
10171900,15.281
10169800,19.943
10242430,6.475
10119000,277.647
10331500,39367.848
10135000,72.52
10232500,152.032
10319500,1994.292
10152700,8.107
10172920,42.217
10129350,30.562
10328000,27.713
10125800,1807.813
10107500,564.618
10160800,31.857
10152500,271.949
10128200,41.44
10233000,30.044
10021000,147.111
10241430,16.317
10185000,217.818
10236500,59.57
10236000,36.519
10102300,30.044
10241400,40.922
10176300,251.229
10216400,153.845
10172500,49.728
10125600,1613.564
10115200,1369.587
10317400,28.49
10353650,9116.765
10317460,52.318
10353000,362.599
10244745,23.31
10317430,59.363
10125500,1222.475
10323500,19399.025
10249411,5.543
10353700,134.679
10244720,26.677
10317420,11.603
10326800,167.572
10167300,8427.827
10245800,406.628
10172000,47.656
10245040,25.045
10010400,89.614
10011400,135.197
10084500,159.802
10106000,512.818
10127100,80.549
10336600,85.729
10317450,16.705
10128000,87.542
10171305,38.591
10168150,21.134
10168200,74.592
10099000,41.958
10171600,131.312
10169999,56.203
10167230,8184.368
10246930,49.987
10321970,971.246
10041000,292.669
10104700,159.543
10336790,104.636
10046500,7389.241
10172795,25.486
10251890,8.003
10180000,2553.73
10102250,13449.818
10219200,72.261
10353600,53.095
10206000,756.277
10153800,63.196
10133540,33.67
10245925,92.204
10309070,119.917
10309035,65.786
10309100,1015.276
10102200,517.998
10167800,95.83
10310300,9.609
10172765,17.379
10205000,8741.216
10239000,1385.645
10243230,77.7
10243240,42.476
10155300,694.117
10155400,157.471
10245910,39.109
10168300,127.428
10292000,136.751
10295500,163.428
10353750,34.447
10349495,362.599
10245445,81.585
10339400,103.341
103366993,7.381
10336740,5.413
10313400,186.479
10237000,784.767
10336775,61.383
10026500,4185.424
10341950,93.499
10028500,5262.86
10348460,8.392
10348850,19.917
10289000,164.723
10154200,419.578
10290500,101.269
10141000,5389.769
10149000,38.85
10126000,18205.04
10023000,135.715
10234500,235.689
10323425,19347.225
10183500,2929.279
10321940,859.877
10194200,424.758
10327500,31649.678
10113500,681.167
10343000,20.979
10329000,2667.69
10242000,209.53
10312150,4664.572
10155200,699.297
10039500,6423.175
10321000,11162.857
10215900,68.376
10172700,64.75
10146400,582.748
10351600,4340.823
10309000,922.036
10315500,1074.846
10140100,836.567
10016900,1142.186
10351700,4731.912
10310500,40.145
10311200,13.468
10322500,13087.219
10348000,2763.519
10128500,419.578
10172870,21.212
10329500,453.896
10338000,1432.264
10338700,75.369
10224000,15451.88
10247200,31.08
10297500,1287.225
10249280,60.606
10133600,22.74
10350340,4092.184
10137000,4325.283
10146000,247.603
10349980,631.958
10149400,251.229
10321590,502.458
10130500,1126.646
10300000,2496.75
10322000,1025.636
10173450,271.949
10129300,766.637
10129900,45.066
10163000,1743.063
10109001,554.258
10153100,297.849
10155500,929.806
10336660,29.008
10189000,3126.118
10020100,1955.442
10035000,707.067
10104900,146.852
10136500,4213.914
10137600,440.298
10150500,1688.673
10155000,595.698
10167000,7795.87
10172893,111.37
10174500,880.597
10316000,90.65
10315000,919.446
10317000,634.548
10327000,29525.886
10328475,1116.286
10353500,2848.989
10352500,582.748
10349300,318.569
10351650,4475.503
10311000,2294.731
10246940,352.239
12072500,37.529
12324680,4594.642
12324400,2926.689
12324200,2592.58
12335500,308.209
12350500,74.851
12348200,4431.473
12355000,1111.106
12358000,453.248
12363000,11585.025
12359000,2478.62
12369200,178.968
12386000,14.193
12413355,536.128
12433500,16109.738
12405000,10541.259
12447600,1206.935
12508000,701.887
13021500,41.181
13020500,36.519
13016500,226.365
13023500,10204.561
13031500,13271.109
13043000,95.053
13071000,238.279
13135000,67521.039
13099000,720.017
13158000,12.251
13178000,1209.525
13199000,308.209
13210050,7498.021
13206305,7194.992
13219000,6708.074
13237500,2017.602
13250000,7148.372
13290200,189457.768
13281500,1481.474
13334450,269.359
13333000,8482.217
13349400,782.177
13302500,9678.793
13305500,3253.027
13303070,823.617
13307500,203.573
13312000,276.611
13316500,1491.834
13336000,4017.074
13341050,20657.76
13341300,8.262
14130000,29.008
14243000,5796.398
14164900,2952.589
14186500,743.327
14211315,16.265
12021000,124.32
14323000,233.099
14335500,357.419
14362250,41.44
14378200,2558.91
12208500,22.533
12186000,393.678
12167700,1442.624
12161000,308.209
12163500,16.68
12141100,2160.052
12125800,9.505
12088500,1152.546
12090200,224.293
10369000,82.88
12439500,8275.018
14115815,22.326
14314500,107.744
12361500,72.261
12473740,378.139
13012500,310.799
13030500,153.327
13122500,1688.673
13149000,129.499
13148000,683.757
13200000,1028.226
13200500,41.44
13340780,334.109
14091500,818.437
14218000,1245.785
14150300,305.619
14178000,559.438
14179000,279.719
14207500,1828.533
14334700,637.138
12056500,148.147
12304040,71.225
12321500,251.229
12322001,35482.863
12315400,51.8
12317000,80.29
12311500,54.649
12323840,68.635
12334510,2302.501
12331800,6516.415
12331000,841.747
12327090,279.719
12327100,40.922
12328000,60.088
12337800,797.717
12339500,1012.686
12353000,23353.94
12341000,209.012
12352500,7314.132
12350000,70.966
12348000,73.297
12367500,520.588
12360000,122.248
12359500,484.328
12370000,1740.473
12387500,166.018
12387000,95.053
12373000,82.362
12390700,471.378
12392155,305.619
12411500,1142.186
12413125,56.98
12413875,279.719
12433100,258.74
12426000,13519.748
12431500,1807.813
12408700,378.139
12446000,20460.921
12439300,155.658
12448000,1359.745
12447370,378.139
12447382,207.717
12452890,239.315
12454000,388.498
12461500,48.174
12464770,994.556
12465400,846.927
12470500,1186.215
12472800,248639.04
12484500,4128.444
12499000,2864.529
12491500,484.328
12503000,9458.643
12508830,70.189
13012490,252.265
13011500,437.708
13013000,187.256
13017000,62.678
13034000,200.983
13029000,12538.142
13046000,2841.219
13052000,784.767
13051000,123.284
13052200,872.827
1307599660,39.109
13070000,176.119
13075100,144.521
13077650,839.157
13078205,1121.466
13094700,102.823
13154000,362.599
13107000,282.05
13106600,82.621
13108500,572.388
13117300,192.436
13132500,3651.886
13130500,2463.08
13121500,1227.655
13120500,1139.596
13120000,297.849
13153500,7769.97
13170000,258.999
13169500,631.958
13163500,69.93
13172890,278.113
13171620,105671.592
13177800,2797.189
13184500,989.376
13205000,42.994
13234500,147.888
13237000,613.828
13245000,1595.434
13265500,745.917
13256800,168.608
13252000,170.939
13255050,217.041
13255500,277.129
13290000,188551.272
13285500,2356.891
13290500,191141.262
13291000,257.963
13330000,183.63
13325500,111.37
13349210,2061.632
13347000,89.355
13348500,70.189
13296000,489.508
13294000,113.442
13297000,209.789
13297500,69.671
13297450,47.656
13297597,299.662
13302005,2149.692
13301620,48.951
13306385,106.449
13310199,7448.811
13315000,31675.578
13314500,101.01
13310520,42.735
13313000,564.618
13336800,185.443
13336900,227.919
13342340,201.501
14034350,510.228
14016500,264.179
14025000,753.687
14034480,68.117
14123000,761.457
14041500,1359.745
14043000,101.01
14061000,133.384
14083000,517.998
14099000,297.849
14139500,191.659
14213500,34.188
14216450,121.471
14217500,71.225
14246500,71.484
14230000,129.499
14249500,156.176
14144800,683.757
14152000,3470.587
14169500,55.167
14158700,378.139
14158800,61.383
14180300,67.34
14191000,18855.127
14192000,284.899
14199000,520.588
12041500,217.041
12029000,164.982
12031000,3351.447
12033500,61.357
12016500,48.174
14307000,691.527
14307500,135.974
14317500,2294.731
14314700,156.435
14313700,515.408
14316495,78.736
14316700,587.928
14308000,1162.906
14308700,143.226
14326800,191.4
14344500,134.679
14343000,113.442
14337830,287.489
14350000,166.536
12209490,59.57
12205500,505.048
12212050,97.902
12193400,769.227
12162000,471.378
12130500,349.649
12137500,192.954
12148500,210.825
12114500,65.786
12127100,59.829
12118500,32.634
12107500,738.147
12107000,621.598
12093900,197.357
12095000,205.904
12100000,1105.926
12089500,1339.025
12088000,89.355
12089000,67.34
12079000,232.581
12053500,300.439
12054600,55.944
12047500,40.145
10397000,77.7
10371000,173.529
12304000,222.221
12303100,29.008
12302500,61.383
12301850,23069.041
12301550,196.321
12301500,21750.736
12301300,1085.206
12300500,282.309
12301000,142.19
12300200,91.686
12302055,2180.772
12304200,1349.385
12320700,152.291
12318500,34705.866
12312000,33.929
12307500,1955.442
12307000,1699.033
12306500,1476.294
12323770,414.398
12323670,102.305
12323720,74.074
12323240,235.43
12323600,888.367
12334000,110.593
12334550,9471.593
12331100,878.007
12330500,841.747
12326000,10.593
12339800,5283.58
12339000,4014.484
12337500,219.631
12335000,1248.375
12334650,257.445
12334600,39.109
12338300,802.897
12338000,590.518
12339450,896.137
12338100,20.435
12336000,372.959
12354000,787.357
12353300,24014.387
12352000,647.498
12351500,598.288
12350250,5034.941
12349500,45.843
12347500,67.081
12345000,140.895
12343500,1046.356
12343400,984.196
12345850,170.68
12346500,226.624
12349000,64.232
12351000,190.364
12351400,54.131
12355100,43.512
12357000,1318.305
12355700,1054.126
12370900,5.465
12371100,16.576
12361880,41.181
12359800,3001.798
12361960,51.023
12361950,60.347
12361700,8.625
12361600,9.79
12366080,466.198
12363920,419.578
12364500,515.408
12388500,67.858
12388400,60.347
12381500,187.256
12381400,149.183
12382500,9.246
12377150,34.965
12379500,123.284
12375900,19.71
12376500,78.736
12374000,347.059
12374250,50.764
12387100,10.36
12384000,19.27
12383500,17.767
12374800,37.296
12391400,56226.093
12390500,375.549
12391000,54723.899
12392390,566.431
12392895,34.861
12395000,2336.171
12394500,2051.272
12398600,65267.748
12396500,64490.751
12398000,367.779
12396900,181.817
12413000,2318.041
12411000,867.647
12413370,73.038
12413360,8.987
12413300,523.178
12413250,502.458
12413210,471.378
12413150,279.719
12413040,44.677
12413860,3763.255
12413500,3128.708
12415000,1131.826
12414900,707.067
12414200,357.419
12414000,1538.454
12414350,100.569
12422500,11111.057
12421500,10877.958
12416500,67.34
12416000,56.98
12433000,15591.74
12399500,154622.403
12400900,235.43
12408000,1108.516
12407000,98.161
12437500,315.979
12437505,318.569
12447200,20927.119
12445000,18803.327
12446500,313.389
12443500,9272.164
12442300,663.037
12449710,284.899
12449950,4589.462
12449500,3369.577
12447387,84.175
12448998,634.548
12448990,536.128
12447390,57.239
12451600,20.331
12451000,831.387
12451650,16.317
12453000,1085.206
12452990,1085.206
12452800,525.768
12453500,28.749
12462500,3369.577
12458000,499.868
12461400,103.082
12458500,546.488
12464000,2185.952
12463000,258.74
12464780,1403.775
12472500,11654.955
12471500,11577.255
12473508,305.619
12514095,61.901
12487000,5516.679
12484480,551.668
12483800,180.004
12480500,517.998
12480000,445.478
12479500,1300.175
12476000,164.723
12489500,1660.184
12488000,183.112
12492500,619.008
12510618,73.815
12510500,14542.794
12509698,88.06
12509050,13985.946
12505000,9479.363
12500450,9010.575
12500500,178.45
12501500,73.815
12506500,211.084
12510650,59.829
12510655,290.079
462023120075200,10.748
12508790,38.073
13010450,124.32
13010065,1258.735
13015000,1768.963
13014500,1610.974
13016100,6065.757
13019438,54.752
13016240,57.239
13037000,14656.753
13036000,14545.384
13032000,199.688
13029500,279.719
13030000,95.312
13035500,163.687
13036500,54.649
13026000,266.769
13027000,52.318
13025000,70.707
13024000,117.586
13028000,2274.011
13057155,24690.375
13038500,15047.842
13041000,675.987
13045000,12.173
13044500,461.018
13044000,1699.033
13040000,437.449
13041500,328.929
13056500,7562.771
13050500,4584.282
13049500,1302.765
13048500,1320.895
